courseCode,courseName,section,location,instructor,day,time
SS1012,Functional English,Lab,C-20 Academic Block II (50),Qurat ul Ain,monday,08:00-8:50
SS1012,Functional English,Lab,C-20 Academic Block II (50),Maimoona,monday,10:45-11:35
N/A,Eng-1,Lab,C-20 Academic Block II (50),Sharmeen Ismail,monday,1:30-2:20
N/A,Eng-1,Lab,Eng Lang Room  Academic Block II (50),Faiza Mumtaz,monday,08:00-8:50
N/A,Eng-1,Lab,Eng Lang Room  Academic Block II (50),Brohi,monday,10:45-11:35
EE2003,Computer Organization and Assembly Language,Lab,Academic Block I CY LAB-2 (48),Abdullah Shaikh,monday,08:00-8:50
CS2001,Data Structures,Lab,Academic Block I CY LAB-2 (48),Abdullah Yaqoob,monday,10:45-11:35
CS2001,Data Structures,Lab,Academic Block I CY LAB-2 (48),Shafique Rehman ,monday,1:30-2:20
EE2003,Computer Organization and Assembly Language,Lab,Academic Block I LAB-3 (47), Muhammad Owais,monday,08:00-8:50
EE2003,Computer Organization and Assembly Language,Lab,Academic Block I LAB-3 (47), Waseem Rauf,monday,10:45-11:35
N/A,FM,Lab,Academic Block I LAB-3 (47),Zehra ,monday,1:30-2:20
EE2003,Computer Organization and Assembly Language,Lab,Academic Block I LAB-4 (46), Seema Hashwani ,monday,08:00-8:50
CS2001,Data Structures,Lab,Academic Block I LAB-4 (46),Junaid Aslam,monday,10:45-11:35
EE2003,Computer Organization and Assembly Language,Lab,Academic Block I LAB-4 (46),Muhammad Nadeem,monday,1:30-2:20
N/A,DBS,Lab,Academic Block III LAB-5 (52),Sadaf Zehra ,monday,08:00-8:50
CS2001,Data Structures,Lab,Academic Block III LAB-5 (52),Zainab Asif,monday,10:45-11:35
N/A,Intro,to,Academic Block III LAB-5 (52),Ramsha Jatt,monday,1:30-2:20
EE2003,Computer Organization and Assembly Language,Lab,Academic Block II DS LAB-6 (52),Jahanzaib,monday,08:00-8:50
CS2001,Data Structures,Lab,Academic Block II DS LAB-6 (52),Alishba Subhani,monday,10:45-11:35
N/A,DBS,Lab,Academic Block II DS LAB-6 (52),Ramsha Iqbal,monday,1:30-2:20
CY4003,Digital Forensics,Lab,Academic Block II LAB-7 (45),Saqib,monday,08:00-8:50
CS3001,Computer Networks,Lab,Academic Block II LAB-7 (45),Abdullah Shaikh,monday,1:30-2:20
N/A,IT,in,Academic Block II CY LAB-8 (49),Muhammad Ali Asghar,monday,08:00-8:50
CS3001,Computer Networks,Lab,Academic Block II CY LAB-8 (49),Sadaf Zehra ,monday,1:30-2:20
N/A,Electrical,Network,Academic Block II LAB-10 (44),Engr. Bushra,monday,08:00-8:50
N/A,Object,Oriented,Academic Block II LAB-10 (44),Dr. Muhammad Burhan Khan,monday,10:45-11:35
N/A,Computer,Architecture,Academic Block II LAB-10 (44),TBA,monday,1:30-2:20
CS1002,Programming Fundamentals,Lab,Academic Block II LAB-11 (46),Saira Ayub,monday,08:00-8:50
CS1002,Programming Fundamentals,Lab,Academic Block II LAB-11 (46),Syeda Ravia Ijaz,monday,1:30-2:20
CL1000,Introduction to Information and Communication Technology,Lab,Academic Block II Lab-12 (47),Fatima Malik (Visiting),monday,08:00-8:50
CS3001,Computer Networks,Lab,Academic Block II Lab-12 (47),Sameer Faisal,monday,10:45-11:35
CL1000,Introduction to Information and Communication Technology,Lab,Academic Block II Lab-12 (47),Osama Tahir ,monday,1:30-2:20
CS1002,Programming Fundamentals,Lab,Academic Block II Lab-13 (47),Kinza Mushtaq,monday,08:00-8:50
CS1002,Programming Fundamentals,Lab,Academic Block II Lab-13 (47),Muhammad Qasim Keeryo,monday,10:45-11:35
CS1002,Programming Fundamentals,Lab,Academic Block II Lab-13 (47),Jahanzaib,monday,1:30-2:20
CS1002,Programming Fundamentals,Lab,Academic Block II Lab-14 (43),Sandesh Kumar,monday,08:00-8:50
CS1002,Programming Fundamentals,Lab,Academic Block II Lab-14 (43),Sheeraz Iqbal,monday,10:45-11:35
CL1000,Introduction to Information and Communication Technology,Lab,Academic Block II Lab-14 (43),Fatima Malik (VF),monday,1:30-2:20
N/A,Electrical,Network,Academic Block II Electronics Lab,Engr. Bushra,monday,08:00-8:50
N/A,Applied,Physics,Academic Block II Physics Lab,TBA,monday,10:45-11:35
N/A,Analog,and,Academic Block II Physics Lab,Engr. Sadaf Ayesha,monday,1:30-2:20
CS4001,Professional Practices in IT,BCS-7M,E-1 Academic Block I (50),Asif Fazwani (VF),wednesday,08:00-8:50
N/A,DLP,BCS-7A,E-1 Academic Block I (50),Dr. Maria,wednesday,08:55-09:45
N/A,DLP,BCS-7B,E-1 Academic Block I (50),Dr. Maria,wednesday,09:50:-10:40
CS3002,Information Security,BCS-7A,E-1 Academic Block I (50),Dr. Nadeem Kafi,wednesday,10:45-11:35
N/A,DLP,BCS-7A,E-1 Academic Block I (50),Dr. Maria,wednesday,11:40-12:30
N/A,C.,Const.,E-1 Academic Block I (50),Anaum Hamid,wednesday,12:35-1:25
CS4001,Professional Practices in IT,BCS-7A,E-1 Academic Block I (50),Aashir Mehboob,wednesday,1:30-2:20
N/A,C.,Const.,E-1 Academic Block I (50),Syed Faisal Ali,wednesday,2:25-3:15
N/A,C.,Const.,E-1 Academic Block I (50),Syed Faisal Ali,wednesday,3:20-4:05
N/A,C.,Const.,E-2 Academic Block I (50),Syed Faisal Ali,wednesday,08:00-8:50
N/A,ST,BCS-7A,E-2 Academic Block I (50),Alina Arshad,wednesday,08:55-09:45
N/A,ST,BCS-7B,E-2 Academic Block I (50),Alina Arshad,wednesday,09:50:-10:40
CS4001,Professional Practices in IT,BCY-7A,E-2 Academic Block I (50),Asif Fazwani (VF),wednesday,10:45-11:35
N/A,ST,BCS-7A,E-2 Academic Block I (50),Alina Arshad,wednesday,11:40-12:30
N/A,C.,Const.,E-2 Academic Block I (50),Shahar Bano,wednesday,12:35-1:25
CS4001,Professional Practices in IT,BCS-7B,E-2 Academic Block I (50),Aashir Mehboob,wednesday,1:30-2:20
N/A,C.,Const.,E-2 Academic Block I (50),Shahar Bano,wednesday,2:25-3:15
CS3002,Information Security,BSE-7A,E-3 Academic Block I (50),Dr. Aqsa Aslam,wednesday,08:00-8:50
N/A,ICC,BCS-7A,E-3 Academic Block I (50),Sudais,wednesday,08:55-09:45
N/A,ICC,BCS-7B,E-3 Academic Block I (50),Sudais,wednesday,09:50:-10:40
N/A,C.,Const.,E-3 Academic Block I (50),Syed Faisal Ali,wednesday,10:45-11:35
N/A,ICC,BCS-7A,E-3 Academic Block I (50),Sudais,wednesday,11:40-12:30
N/A,C.,Const.,E-3 Academic Block I (50),Zulfiqar Ali,wednesday,12:35-1:25
CS4001,Professional Practices in IT,BCS-7C,E-3 Academic Block I (50),Anaum Hamid,wednesday,1:30-2:20
N/A,C.,Const.,E-3 Academic Block I (50),Zulfiqar Ali,wednesday,2:25-3:15
CS3002,Information Security,BSE-7B,E-4 Academic Block I (50),Hira Tunio,wednesday,08:00-8:50
N/A,GenAI,BAI-7A,E-4 Academic Block I (50),Omer Qureshi,wednesday,08:55-09:45
N/A,GenAI,BAI-7B,E-4 Academic Block I (50),Omer Qureshi,wednesday,09:50:-10:40
CS3002,Information Security,BCS-7B,E-4 Academic Block I (50),Dr. Shakil,wednesday,10:45-11:35
N/A,GenAI,BAI-7A,E-4 Academic Block I (50),Omer Qureshi,wednesday,11:40-12:30
CS4001,Professional Practices in IT,BSE-7A,E-4 Academic Block I (50),Dr. Abdul Aziz,wednesday,12:35-1:25
CS4001,Professional Practices in IT,BCS-7E,E-4 Academic Block I (50),Yusra Kaleem,wednesday,1:30-2:20
N/A,C.,Const.,E-4 Academic Block I (50),Anaum Hamid,wednesday,2:25-3:15
SE3001,Software System Design,BCY-7A,E-5 Academic Block I (50),Abuzar Zafar,wednesday,08:00-8:50
CS3002,Information Security,BCS-7L,E-5 Academic Block I (50),Usama Antuley,wednesday,08:55-09:45
CS3002,Information Security,BCS-7D,E-5 Academic Block I (50),Usama Antuley,wednesday,09:50:-10:40
CS3002,Information Security,BCS-7C,E-5 Academic Block I (50),Yusra Kaleem,wednesday,10:45-11:35
CS3002,Information Security,BCS-7G,E-5 Academic Block I (50),Dr. Nadeem Kafi,wednesday,11:40-12:30
CS4001,Professional Practices in IT,BSE-7B,E-5 Academic Block I (50),Ghulam (VF),wednesday,12:35-1:25
N/A,C.,Const.,E-5 Academic Block I (50),Zain ul Hasan,wednesday,2:25-3:15
N/A,C.,Const.,E-6 Academic Block I (50),Shahar Bano,wednesday,08:55-09:45
CS4001,Professional Practices in IT,BCS-7B,E-6 Academic Block I (50),Aashir Mehboob,wednesday,09:50:-10:40
CS3002,Information Security,BCS-7D,E-6 Academic Block I (50),Usama Antuley,wednesday,10:45-11:35
CS3002,Information Security,BCS-7H,E-6 Academic Block I (50),Dr. Aqsa Aslam,wednesday,11:40-12:30
CS3002,Information Security,BCY-7A,E-6 Academic Block I (50),Ali Naseer ,wednesday,12:35-1:25
AI3004,Natural Language Processing,BAI-7B,E-6 Academic Block I (50),Saeeda Kanwal,wednesday,1:30-2:20
CS4042,Computer Vision,BAI-7A,R-11 Academic Block I (50),Saif ur Rehman,wednesday,08:00-8:50
CS4001,Professional Practices in IT,BCS-7G,R-11 Academic Block I (50),Bilal Ahsan,wednesday,08:55-09:45
N/A,C.,Const.,R-11 Academic Block I (50),Zain ul Hasan,wednesday,09:50:-10:40
CS3002,Information Security,BCS-7E,R-11 Academic Block I (50),Shaheer Khan,wednesday,10:45-11:35
CS3002,Information Security,BCS-7J	,R-11 Academic Block I (50),Yusra Kaleem,wednesday,11:40-12:30
CS3006,Parallel and Distributed Computing,BCY-7B,R-11 Academic Block I (50),Farooq Zaidi,wednesday,12:35-1:25
MG3002,Financial and Strategic Project Management,BSE-7B,R-11 Academic Block I (50),Minhal Raza,wednesday,1:30-2:20
CS3002,Information Security,BCY-7B,R-11 Academic Block I (50),Ali Naseer,wednesday,2:25-3:15
CS4042,Computer Vision,BAI-7B,R-12 Academic Block I (70),Bilal Ahsan,wednesday,08:00-8:50
CS4001,Professional Practices in IT,BCS-7H,R-12 Academic Block I (70),Saeeda Kanwal ,wednesday,08:55-09:45
CS4001,Professional Practices in IT,BCS-7F,R-12 Academic Block I (70),Dr. Abdul Aziz,wednesday,09:50:-10:40
CS3002,Information Security,BCS-7F,R-12 Academic Block I (70),Rabia Ahmed Ansari,wednesday,10:45-11:35
CS3002,Information Security,BCS-7K,R-12 Academic Block I (70),Rabia Ahmed Ansari,wednesday,11:40-12:30
CS4042,Computer Vision,BAI-7C,R-12 Academic Block I (70),Bilal Ahsan,wednesday,12:35-1:25
SE3001,Software System Design,BCY-7B,R-12 Academic Block I (70),Abeer Gauher,wednesday,1:30-2:20
CS3006,Parallel and Distributed Computing,BCY-7A,R-12 Academic Block I (70),Farooq Zaidi,wednesday,2:25-3:15
AI3004,Natural Language Processing,BAI-7C,R-109 Academic Block I (50),Saeeda Kanwal,wednesday,08:00-8:50
CS4001,Professional Practices in IT,BCS-7L,R-109 Academic Block I (50),Anaum Hamid,wednesday,08:55-09:45
MG3002,Financial and Strategic Project Management,BSE-7A,R-109 Academic Block I (50),Minhal Raza,wednesday,10:45-11:35
CS3002,Information Security,BCS-7M,R-109 Academic Block I (50),Hira Tunio,wednesday,11:40-12:30
AI3004,Natural Language Processing,BAI-7A,R-109 Academic Block I (50),Saeeda Kanwal,wednesday,12:35-1:25
CS4001,Professional Practices in IT,BCS-7J	,R-109 Academic Block I (50),Syed Muhammad Saad (VF),wednesday,1:30-2:20
CS4001,Professional Practices in IT,BCS-7K,R-109 Academic Block I (50),Syed Muhammad Saad (VF),wednesday,2:25-3:15
CS2009,Design and Analysis of Algorithms,BCS-5A,A-1 Academic Block II (50),Muhammad Kashif,wednesday,08:00-8:50
MT3001,Graph Theory,BCS-5A,A-1 Academic Block II (50),TBA,wednesday,08:55-09:45
CS2001,Data Structures,BCS-3K,A-1 Academic Block II (50),Mubashra Fayyaz,wednesday,09:50:-10:40
SE2002,Software Design and Architecture,BCS-5G,A-1 Academic Block II (50),Sobia Iftikhar,wednesday,10:45-11:35
CS4001,Professional Practices in IT,BCS-7D,A-1 Academic Block II (50),Anaum Hamid,wednesday,11:40-12:30
SE2002,Software Design and Architecture,BCS-5B,A-2Academic Block II (50),Ahmed Qaiser (VF),wednesday,08:00-8:50
CS406,Web Programming,BCS-5A,A-2Academic Block II (50),Ali Fatmi,wednesday,08:55-09:45
CS4001,Professional Practices in IT,BCY-7B,A-2Academic Block II (50),Ghulam (VF),wednesday,10:45-11:35
CS2009,Design and Analysis of Algorithms,BCS-5D,A-2Academic Block II (50),Dr. Nasir Uddin,wednesday,11:40-12:30
CS2009,Design and Analysis of Algorithms,BCS-5C,A-3 Academic Block II (50),Dr. Nasir Uddin,wednesday,08:00-8:50
RS1002,Research Skills,BCS-5A,A-3 Academic Block II (50),Dr. Farrukh Shahid,wednesday,08:55-09:45
N/A,Enter,BAI-7A,A-3 Academic Block II (50),Dr. Mohsin,wednesday,10:45-11:35
SE2002,Software Design and Architecture,BCS-5A,A-3 Academic Block II (50),Engr. Abdul Rahman,wednesday,11:40-12:30
CS2009,Design and Analysis of Algorithms,BCS-5B,A-3 Academic Block II (50),Fahad Sherwani,wednesday,12:35-1:25
N/A,DBS,BCS-5B,A-3 Academic Block II (50),Javeria Farooq,wednesday,1:30-2:20
SE2002,Software Design and Architecture,BCS-5F,A-3 Academic Block II (50),Syed Ahmed Khan,wednesday,2:25-3:15
N/A,Reserved Slot,,A-4 Academic Block II (50),No Teacher,wednesday,08:00-8:50
SE2002,Software Design and Architecture,BCS-5D,A-5 Academic Block II (50),Syed Ahmed Khan,wednesday,08:00-8:50
MG3002,Financial and Strategic Project Management,BCS-5A,A-5 Academic Block II (50),Ubaid Aftab,wednesday,08:55-09:45
SE2002,Software Design and Architecture,BCS-5B,A-5 Academic Block II (50),Ahmed Qaiser (VF),wednesday,09:50:-10:40
SE2002,Software Design and Architecture,BCS-5C,A-5 Academic Block II (50), Rubab Manzar,wednesday,11:40-12:30
CS3001,Computer Networks,BCS-5F,A-5 Academic Block II (50),Shaheer Khan,wednesday,12:35-1:25
CS2001,Data Structures,BCS-3B,A-5 Academic Block II (50),Fizza Aqeel,wednesday,1:30-2:20
CS2001,Data Structures,BCS-3B,A-5 Academic Block II (50),Fizza Aqeel,wednesday,3:20-4:05
N/A,OR,BCS-5A,A-6 Academic Block II (50),Urooj,wednesday,08:55-09:45
N/A,Enter,BAI-7C,A-6 Academic Block II (50),Michael Simon,wednesday,10:45-11:35
CS2001,Data Structures,BCS-3J	,A-6 Academic Block II (50),Mubashra Fayyaz ,wednesday,11:40-12:30
N/A,ME,BSFT-3B,A-6 Academic Block II (50),Dr. Mushtaq Ahmed,wednesday,12:35-1:25
SS2043,Civics and Community Engagement,BSBA,A-6 Academic Block II (50),Dr. Wajiha Raheeq,wednesday,1:30-2:20
N/A,ME,BSFT-3C,A-6 Academic Block II (50),Museara Bhutto,wednesday,2:25-3:15
N/A,IOOP,BSFT,A-7 Academic Block II (50),Madhia Aslam,wednesday,08:00-8:50
N/A,BF,BSFT,A-7 Academic Block II (50),Jahangir,wednesday,09:50:-10:40
N/A,BF,BSFT,A-7 Academic Block II (50),Zehra,wednesday,10:45-11:35
N/A,IT,in,A-7 Academic Block II (50),BSFT -1C,wednesday,11:40-12:30
N/A,MM,BSFT-1E,A-7 Academic Block II (50),Museara Bhutto,wednesday,12:35-1:25
SS1007,Islamic Studies/Ethics,BSFT,A-7 Academic Block II (50),Muhammad Hasham,wednesday,1:30-2:20
AF1001,Fundamentals of Accounting,BSBA,A-8 Academic Block II (53),Dr. Sarfaraz Ahmed,wednesday,08:55-09:45
SS1012,Functional English,BSBA,A-8 Academic Block II (53),Atifa Batool,wednesday,09:50:-10:40
N/A,BM1,BSFT-1D,A-8 Academic Block II (53),Ashad Ali,wednesday,11:40-12:30
SS1007,Islamic Studies/Ethics,BSFT,A-8 Academic Block II (53),Muhammad Hasham,wednesday,12:35-1:25
N/A,MM,BSFT-1A,A-8 Academic Block II (53),Asiya Zaheer,wednesday,1:30-2:20
N/A,Eng-1,BSFT,A-8 Academic Block II (53),Sharmeen Ismail,wednesday,2:25-3:15
N/A,MM,BSFT-1B,A-8 Academic Block II (53),Asiya Zaheer,wednesday,3:20-4:05
AF1001,Fundamentals of Accounting,BSFT,B-9 Academic Block II (53),Zehra,wednesday,08:00-8:50
N/A,Eng-1,BSFT,B-9 Academic Block II (53),Sharmeen Ismail,wednesday,08:55-09:45
AF1001,Fundamentals of Accounting,BSFT,B-9 Academic Block II (53),Zehra,wednesday,09:50:-10:40
N/A,IT,in,B-9 Academic Block II (53),BSFT -1B,wednesday,11:40-12:30
N/A,IT,in,B-9 Academic Block II (53),BSFT -1A,wednesday,12:35-1:25
N/A,BM1,BSBA-1A,B-9 Academic Block II (53),Rabia Sagheer,wednesday,1:30-2:20
MG1001,Fundamentals of Management,BSBA-1A,B-9 Academic Block II (53),Dr. Nazia Nazeer,wednesday,2:25-3:15
N/A,IT,in,B-9 Academic Block II (53),BSFT -1D,wednesday,3:20-4:05
SS1007,Islamic Studies/Ethics,BSFT,B-10 Academic Block II (53),Farhan Ali Memon,wednesday,08:00-8:50
AF1001,Fundamentals of Accounting,BSFT,B-10 Academic Block II (53),Rajib Ali,wednesday,08:55-09:45
N/A,BM1,BSFT-1E,B-10 Academic Block II (53),Rabia Sagheer,wednesday,09:50:-10:40
N/A,UoS,BSFT,B-10 Academic Block II (53),Dr. Shahzad Shaikh,wednesday,11:40-12:30
N/A,BM1,BSFT-1B,B-10 Academic Block II (53),Dr. Khusro Mian,wednesday,12:35-1:25
N/A,MM,BSFT-1C,B-10 Academic Block II (53),Aleena Fayyaz,wednesday,1:30-2:20
AF1001,Fundamentals of Accounting,BSFT,B-10 Academic Block II (53), Zehra,wednesday,2:25-3:15
N/A,BM1,BSFT-1C,B-10 Academic Block II (53),Dr. Khusro Mian,wednesday,3:20-4:05
AF1001,Fundamentals of Accounting,BSFT,B-11 Academic Block II (53),Dr. Mohsin Ali,wednesday,08:00-8:50
SS1007,Islamic Studies/Ethics,BSFT,B-11 Academic Block II (53),Muhammad Hasham,wednesday,08:55-09:45
N/A,Eng-1,BSFT,B-11 Academic Block II (53),Brohi,wednesday,09:50:-10:40
N/A,BM2,BSFT-3B,B-11 Academic Block II (53),Muhammad Amjad ,wednesday,10:45-11:35
CS2001,Data Structures,BCS-3H,B-11 Academic Block II (53),Fizza Aqeel,wednesday,11:40-12:30
AF1001,Fundamentals of Accounting,BSFT,B-11 Academic Block II (53),Muhammad Ahsan,wednesday,1:30-2:20
N/A,BF,BSFT,B-11 Academic Block II (53),Rajib Ali,wednesday,2:25-3:15
AF1001,Fundamentals of Accounting,BSFT,B-11 Academic Block II (53),Muhammad Ahsan,wednesday,3:20-4:05
N/A,DCNet,BSEE,C-12 Academic Block II (50),,wednesday,08:00-8:50
N/A,EDC,BSEE,C-12 Academic Block II (50),,wednesday,08:55-09:45
N/A,EDC,BSEE,C-12 Academic Block II (50),,wednesday,09:50:-10:40
N/A,DSA,BSEE,C-12 Academic Block II (50),,wednesday,10:45-11:35
N/A,EMT,BSEE,C-12 Academic Block II (50),,wednesday,11:40-12:30
N/A,UoS,BSCE,C-12 Academic Block II (50),,wednesday,1:30-2:20
N/A,UoS,BSCE,C-12 Academic Block II (50),,wednesday,2:25-3:15
N/A,AC,BSCE,C-13 Academic Block II (50),,wednesday,08:00-8:50
N/A,AC,BSCE,C-13 Academic Block II (50),,wednesday,08:55-09:45
CS1002,Programming Fundamentals,BSEE,C-13 Academic Block II (50),,wednesday,10:45-11:35
N/A,MPI,BSEE,C-13 Academic Block II (50),,wednesday,12:35-1:25
N/A,MPI,BSEE,C-13 Academic Block II (50),,wednesday,1:30-2:20
N/A,AC,BSEE,C-13 Academic Block II (50),,wednesday,2:25-3:15
N/A,AC,BSEE,C-13 Academic Block II (50),,wednesday,3:20-4:05
N/A,CA,BSEE,C-14 Academic Block II (50),,wednesday,08:00-8:50
N/A,CA,BSEE,C-14 Academic Block II (50),,wednesday,08:55-09:45
N/A,DCNet,BSEE,C-14 Academic Block II (50),,wednesday,09:50:-10:40
N/A,DCNet,BSEE,C-14 Academic Block II (50),,wednesday,10:45-11:35
N/A,EM,BSEE,C-14 Academic Block II (50),,wednesday,11:40-12:30
N/A,CVT,BSEE,C-14 Academic Block II (50),,wednesday,12:35-1:25
N/A,CVT,BSEE,C-14 Academic Block II (50),,wednesday,1:30-2:20
N/A,CVT,BSEE,C-14 Academic Block II (50),,wednesday,2:25-3:15
N/A,AT,BSEE,C-15 Academic Block II (50),,wednesday,08:55-09:45
CL1000,Introduction to Information and Communication Technology,BSCE,C-15 Academic Block II (50),,wednesday,11:40-12:30
CL1000,Introduction to Information and Communication Technology,BSCE,C-15 Academic Block II (50),,wednesday,12:35-1:25
CL1000,Introduction to Information and Communication Technology,BSCE,C-15 Academic Block II (50),,wednesday,1:30-2:20
HU127,Ideology and Constitution of Pakistan,BSEE,C-15 Academic Block II (50),,wednesday,2:25-3:15
HU127,Ideology and Constitution of Pakistan,BSEE,C-15 Academic Block II (50),,wednesday,3:20-4:05
N/A,PST,BSBA-7A,C-16 Academic Block II (50),Dr. Shahnawaz,wednesday,08:00-8:50
N/A,MFM,BSBA-7A,C-16 Academic Block II (50),Dr. Mohsin Ali,wednesday,08:55-09:45
N/A,Entrep,BSBA-7A,C-16 Academic Block II (50),Asiya Zaheer ,wednesday,09:50:-10:40
N/A,"""IOOP",BSFT-3C,C-16 Academic Block II (50),"Madhia Aslam """,wednesday,10:45-11:35
N/A,DCB,BSBA-7A,C-16 Academic Block II (50),Dr. Mushtaq Ahmed,wednesday,11:40-12:30
N/A,BCB,BSBA-5A,C-17 Academic Block II (59),Dr. Shahbaz Siddiqui,wednesday,08:00-8:50
N/A,FM,BSFBA-5A,C-17 Academic Block II (59),Muhammad Ahsan,wednesday,08:55-09:45
N/A,BE,BSBA-5A,C-17 Academic Block II (59),Dr. Mushtaq Ahmed,wednesday,09:50:-10:40
MG1001,Fundamentals of Management,BDS,C-17 Academic Block II (59),Dr. Nazia Nazeer,wednesday,10:45-11:35
N/A,Entrep,BSFT-5A,C-17 Academic Block II (59),Dr. Nazia Nazeer,wednesday,11:40-12:30
N/A,EIS,BSFT-5A,C-17 Academic Block II (59),TBA,wednesday,12:35-1:25
N/A,HRM,BSBA-5A,C-17 Academic Block II (59),Museara Bhutto,wednesday,2:25-3:15
N/A,PFB,BSBA,C-18 Academic Block II (50),Madhia Aslam,wednesday,08:00-8:50
N/A,DAB2,BSBA,C-18 Academic Block II (50),Dr. Anwar Mughees,wednesday,08:55-09:45
N/A,DAB2,BSBA,C-18 Academic Block II (50),Dr. Anwar Mughees,wednesday,09:50:-10:40
MT3001,Graph Theory,BCS-5A,C-18 Academic Block II (50),TBA,wednesday,10:45-11:35
MT3001,Graph Theory,BCS-5A,C-18 Academic Block II (50),,wednesday,11:40-12:30
N/A,ME,BSFT-3A,C-19 Academic Block II (50), Michael Simon,wednesday,08:55-09:45
CS2009,Design and Analysis of Algorithms,BCS-5E,C-19 Academic Block II (50),Muhammad Kashif,wednesday,09:50:-10:40
CS406,Web Programming,BCS-5A,C-19 Academic Block II (50),Ali Fatmi,wednesday,10:45-11:35
CS406,Web Programming,BCS-5A,C-19 Academic Block II (50),Ali Fatmi,wednesday,11:40-12:30
CS3001,Computer Networks,BCS-5G,C-21 Academic Block II (50),Dr. Ghufran Ahmed,wednesday,08:00-8:50
N/A,Discrete,BCS-3H,C-21 Academic Block II (50),Dr. Ghufran Ahmed,wednesday,08:55-09:45
N/A,DBS,BCS-5G,C-21 Academic Block II (50),Dr. Farrukh Salim,wednesday,09:50:-10:40
RS1002,Research Skills,BCS-5A,C-21 Academic Block II (50),Dr. Farrukh Shahid,wednesday,10:45-11:35
RS1002,Research Skills,BCS-5A,C-21 Academic Block II (50),Dr. Farrukh Shahid,wednesday,11:40-12:30
SS2012,Technical and Business Writing,BAI-5A,D-22 Academic Block II (50),Nazia Imam,wednesday,08:00-8:50
N/A,DBS,BAI-5A,D-22 Academic Block II (50),Ahmed Qaiser (VF),wednesday,08:55-09:45
AI4006,Knowledge and Knowledge Representation,BAI-5A,D-22 Academic Block II (50),Muhammad Rafi,wednesday,09:50:-10:40
MG3002,Financial and Strategic Project Management,BCS-5A,D-22 Academic Block II (50),Ubaid Aftab,wednesday,10:45-11:35
MG3002,Financial and Strategic Project Management,BCS-5A,D-22 Academic Block II (50),Ubaid Aftab,wednesday,11:40-12:30
CY4003,Digital Forensics,BCY-5A,D-22 Academic Block II (50),Dr. Shahbaz Siddiqui,wednesday,12:35-1:25
CS3002,Information Security,BCY-5A,D-22 Academic Block II (50),Nouman Rajput,wednesday,2:25-3:15
CS2009,Design and Analysis of Algorithms,BAI-5A,D-22 Academic Block II (50),Dr. Kamran,wednesday,3:20-4:05
N/A,DBS,BCY-5A,D-23 Academic Block II (50),Atiya Jokhio,wednesday,08:55-09:45
CY4003,Digital Forensics,BCY-5A,D-23 Academic Block II (50),Dr. Shahbaz Siddiqui,wednesday,09:50:-10:40
N/A,OR,BCS-5A,D-23 Academic Block II (50),Urooj,wednesday,10:45-11:35
CS2009,Design and Analysis of Algorithms,BAI-5A,D-23 Academic Block II (50),Dr. Kamran,wednesday,11:40-12:30
AI3002,Machine Learning,BAI-5A,D-23 Academic Block II (50),Sania Urooj,wednesday,1:30-2:20
N/A,Discrete,BCS-3A,D-24 Academic Block II (50),Dr. Nouman Durrani,wednesday,08:00-8:50
CS2001,Data Structures,BCS-3A,D-24 Academic Block II (50), Dr. Jawwad Shamsi,wednesday,08:55-09:45
MT1004,Linear Algebra,BCS-3A,D-24 Academic Block II (50),Dr. Fahad Riaz,wednesday,09:50:-10:40
CY4003,Digital Forensics,BCY-5B,D-24 Academic Block II (50),Dr. Shahbaz Siddiqui,wednesday,10:45-11:35
EE2003,Computer Organization and Assembly Language,BCS-3A,D-24 Academic Block II (50), Aashir Mehboob ,wednesday,11:40-12:30
N/A,Psych,BCS-3A,D-24 Academic Block II (50),Aqsa Fayyaz,wednesday,2:25-3:15
MT1004,Linear Algebra,BCS-3B,D-25 Academic Block II (50),Urooj,wednesday,08:00-8:50
CS3005,Theory of Automata,BCS-3B,D-25 Academic Block II (50), Ubaidullah,wednesday,08:55-09:45
EE2003,Computer Organization and Assembly Language,BCS-3B,D-25 Academic Block II (50), Atiya Jokhio ,wednesday,09:50:-10:40
SS2012,Technical and Business Writing,BCY-5A,D-25 Academic Block II (50),Atifa Batool,wednesday,10:45-11:35
MT1004,Linear Algebra,BCS-3B,D-25 Academic Block II (50),Urooj,wednesday,11:40-12:30
N/A,Psych,BCS-3B,D-25 Academic Block II (50),Faiza Iqbal,wednesday,2:25-3:15
N/A,Psych,BCS-3C,D-26 Academic Block II (50),Aqsa Fayyaz,wednesday,08:55-09:45
MT1004,Linear Algebra,BCS-3D,D-26 Academic Block II (50),Urooj,wednesday,09:50:-10:40
N/A,Discrete,BCS-3D,D-26 Academic Block II (50),Shoaib Raza,wednesday,10:45-11:35
EE2003,Computer Organization and Assembly Language,BCS-3C,D-26 Academic Block II (50),Dr. Rabia Tabassum ,wednesday,11:40-12:30
N/A,Socio,BCS-3A,D-26 Academic Block II (50),Kauser Malik,wednesday,2:25-3:15
CS2001,Data Structures,BCS-3C,D-26 Academic Block II (50),Farrukh Hasan Syed,wednesday,3:20-4:05
N/A,Discrete,BCS-3E,D-27 Academic Block II (50),Bakhtawar Abbasi,wednesday,08:00-8:50
N/A,Psych,BCS-3D,D-27 Academic Block II (50),Faiza Iqbal,wednesday,08:55-09:45
